i;|Xi|;|F(Xi)|;profundidad4;dirección2;prob vecinos0.5
1762;1643;3381
2190;1634;3363
1018;1646;3377
482;1669;3405
413;1650;3387
1673;1638;3381
1562;1657;3391
3122;1632;3363
1111;1649;3384
1031;1660;3396
3014;1633;3363
2986;1633;3363
456;1663;3422
1137;1657;3402
1327;1651;3383
941;1681;3408
2957;1633;3363
741;1635;3370
2215;1642;3384
1324;1642;3390
2908;1666;3402
639;1671;3413
1146;1649;3378
2787;1628;3364
2188;1636;3365
69;1685;3419
1307;1643;3376
2778;1632;3363
914;1646;3384
48;1688;3433
1078;1637;3375
383;1649;3398
2582;1633;3363
1981;1637;3371
2558;1633;3363
226;1647;3430
1992;1637;3374
1430;1634;3388
1988;1637;3363
478;1667;3389
1967;1634;3363
2519;1633;3363
719;1640;3391
7438;1630;3362
569;1630;3376
970;1;1
1044;1091;3098
3135;1;1
967;1672;3364
327;1677;3402
7399;1;1
1513;1663;3418
552;1653;3392
1116;1660;3389
398;1665;3402
6878;1635;3378
171;1656;3408
1030;1637;3384
799;1664;3410
2802;1635;3375
942;1670;3413
762;1658;3392
3345;1637;3378
1887;1639;3378
1190;1653;3385
894;1642;3384
494;1685;3416
3269;1642;3378
2356;1637;3378
966;1664;3387
7538;1639;3374
2257;1666;3384
488;1642;3375
1512;1638;3378
1775;1649;3386
1508;1651;3387
1767;1632;3385
2915;1637;3378
550;1644;3407
7593;1653;3378
949;1675;3383
1755;1649;3399
1145;1653;3393
1754;1633;3384
1311;1636;3378
2865;1637;3378
634;1663;3390
2168;1641;3378
735;1648;3409
870;1658;3391
1716;1651;3384
1697;1670;3405
732;1658;3404
7446;1;1
1871;1458;3313
7434;1582;3348
3224;1;1
2918;1;1
2180;1515;3264
1748;1;1
2791;1;1
7445;1520;3341
680;1634;3380
183;1660;3426
7499;1646;3401
7573;1589;3315
7592;1597;3320
4910;1;2
651;1629;3364
1586;1575;3361
751;1605;3385
1577;1526;3327
627;1642;3388
898;1580;3358
1210;1616;3369
3354;1519;3322
3366;1518;3322
496;1611;3376
530;1676;3430
376;1654;3390
2396;1522;3333
1873;1629;3365
7391;1567;3374
397;1578;3356
3297;1520;3322
1553;1595;3392
3293;1519;3322
822;1636;3408
3281;1519;3322
1861;1529;3332
3234;1520;3322
1187;1588;3361
3232;1520;3322
3060;1447;3287
7337;1462;3292
1050;1458;3290
1052;1448;3287
3119;1448;3287
5389;1516;3313
2275;1448;3287
1168;1487;3298
1534;1449;3287
1529;1449;3287
965;1457;3290
1817;1448;3287
3075;1448;3287
2277;1448;3287
2284;1457;3288
1172;1458;3288
1528;1456;3291
7397;1543;3334
1813;1518;3313
2283;1447;3287
2270;1457;3288
1533;1450;3287
279;1635;3375
1531;1486;3298
3241;1449;3287
1332;1567;3369
3180;1450;3287
1182;1458;3290
1831;1450;3290
3144;1448;3287
1828;1494;3301
1808;1459;3288
884;1494;3301
1351;1661;3382
3089;1448;3287
1537;1483;3298
3045;1448;3287
1807;1489;3298
2278;1457;3288
3076;1448;3287
3073;1448;3287
952;1502;3316
3072;1447;3287
1810;1448;3287
3061;1447;3287
3047;1448;3287
3056;1449;3287
2243;1448;3287
3054;1448;3287
1532;1458;3288
3051;1448;3287
3050;1447;3287
